hellofresh_id,ciqual_id,ciqual_alim_nom_fr
5af2be89ae08b5194415a34b,2df2c470-bea9-4b24-89d1-83b7db1adb54,"Haricot vert, cru"
5af2be40ae08b5194415a22e,56aaeb04-a9e7-4cf2-ab33-6c1ccb888d89,"Harissa (sauce condimentaire), préemballée"
6405bf81b0da1947779862b1,edb72bf4-862d-4cb5-9a4d-f8272df0c9b4,"Poulet, haut de cuisse, viande, cru"
64396863c26f2e77c4a9e545,246cdcb7-a65f-491d-a4ad-aa15bebe8c6d,"Herbes de Provence, séchées"
6405bf5fb0da194777986232,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
64073ba8683721c9a32b0736,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
5af2c16eae08b51b804e591c,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
6405bfe4b0da194777986403,e155cff0-9743-4ed5-9531-5e013b4cc0e7,"Houmous, préemballé"
63e5122ea0a0603e5708dcc4,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
63e5122ba0a0603e5708dcc1,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
63e51232a0a0603e5708dcc7,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
63e5121681b4b295e66f024f,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
5c8bcd9be3f3397358648c92,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
63e51230bc1d64f7b96e270e,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
5d933d4d01649711f920ce9f,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
63e5122981b4b295e66f025c,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
6405bf3bb0da1947779861c5,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
5ca75c90e3f339258a36e9f2,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
6405bff6b0da19477798643e,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
6405c023b0da1947779864db,b2bdad4b-d8cc-432e-89c5-e6e3be365758,Huile de sésame
5af2be41ae08b5194415a234,b2bdad4b-d8cc-432e-89c5-e6e3be365758,Huile de sésame
5af2be0bae08b5194415a175,2b1d8446-8d2e-4cca-8137-554ec02096c3,Huile de tournesol
63e51218bc1d64f7b96e2702,2b1d8446-8d2e-4cca-8137-554ec02096c3,Huile de tournesol
63e5120f81b4b295e66f024c,2b1d8446-8d2e-4cca-8137-554ec02096c3,Huile de tournesol
6405bf3faf4af6d531d50ae0,,Pas de correspondance
6405bffab9d07cd5d38d7c83,ff0cad1f-a74e-4e3b-9e09-a4e944b0516b,Jambon à l'os braisé
5e4a47fa1841fb3d373ae1ab,ff0cad1f-a74e-4e3b-9e09-a4e944b0516b,Jambon à l'os braisé
6405bf9caf4af6d531d50c45,c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur"
5af2be27ae08b5194415a1d5,c0ee02d3-4cd3-481c-b822-d624425a877d,"Jambon cuit, supérieur"
5c7e9813c445fa073767b8a2,,Pas de correspondance
642553472e8f18047b34f223,65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6,Jambon sec
648905f67b6a161d101f759f,65bc18d1-44da-4d5f-bc09-bb05b3dcf1b6,Jambon sec
5af2bdecae08b5194415a0ed,db633300-5896-434a-8d28-9f11b1d5b1ea,Jambon sec Serrano
6405c003b9d07cd5d38d7ca4,db633300-5896-434a-8d28-9f11b1d5b1ea,Jambon sec Serrano
5af2c160ae08b51b804e58ee,6c275661-f670-4df0-8a74-788017c594b5,"Épinard, jeunes pousses pour salades, cru"
64073d78df6297bb5beef22a,,Pas de correspondance
6405bfadb9d07cd5d38d7b88,6f611472-0bcf-4ba5-a383-193229cfad73,"Ketchup, préemballé"
6405bf69b9d07cd5d38d7a92,c6dc40f0-3297-4d5b-96eb-8a709ff41baf,"Kiwi, pulpe et graines, cru"
64e606082d4398dd759153a5,c6dc40f0-3297-4d5b-96eb-8a709ff41baf,"Kiwi, pulpe et graines, cru"
63e5122781b4b295e66f025a,365bde3d-beeb-442b-a908-99ddda4c7c87,Huile d'olive vierge extra
6405bf69b0da194777986260,,Pas de correspondance
64073bad683721c9a32b0742,,Pas de correspondance
64073c05683721c9a32b07a6,,Pas de correspondance
5af2be55ae08b5194415a27a,,Pas de correspondance
63e51216bc1d64f7b96e2701,,Pas de correspondance
63e51222bc1d64f7b96e2706,,Pas de correspondance
63e51229bc1d64f7b96e270b,,Pas de correspondance
5af2be3cae08b5194415a21e,,Pas de correspondance
6405bfdfb0da1947779863ee,371349dd-f096-40f8-bedd-d33980ed52e6,Lait de coco ou Crème de coco
5af2be0dae08b5194415a179,371349dd-f096-40f8-bedd-d33980ed52e6,Lait de coco ou Crème de coco
5af2be2cae08b5194415a1e4,7396bc54-6032-4ead-a2c3-f14f33e23f8d,"Lait demi-écrémé, UHT"
64074035683721c9a32b092a,7396bc54-6032-4ead-a2c3-f14f33e23f8d,"Lait demi-écrémé, UHT"
5af2be65ae08b5194415a2b4,c007cb59-3699-4540-ac57-231f4fefb4d6,"Laitue, crue"
6405bff2b0da19477798642e,c007cb59-3699-4540-ac57-231f4fefb4d6,"Laitue, crue"
6405bfc8af4af6d531d50cdd,99cff080-ad52-4d61-b785-bbe30355b653,"Laitue iceberg, crue"
5b48b6a1ae08b5754b458414,555eb1e8-c85b-4093-b4e3-b6560e0f32c9,"Chou blanc, cru"
5af2c149ae08b51b804e58a7,2808e1e7-3d16-4359-a5f0-5d3b5e346009,"Poulet, cuisse, viande, cru"
5db8499971086468f669b616,26122a9f-1076-4d42-a1bb-53474a2fae64,"Poulet, filet, sans peau, sauté/poêlé"
6405bf9eb9d07cd5d38d7b53,,Pas de correspondance
6405bfd3b0da1947779863c9,2808e1e7-3d16-4359-a5f0-5d3b5e346009,"Poulet, cuisse, viande, cru"
5e7b46352437046cd607fc6e,81b4ff36-503b-41f1-be1e-cacb83ddcbbf,"Poulet, viande, crue"
5af2be9dae08b5194415a386,d3783f34-8322-4b72-a250-a356765897ea,"Lard gras, cru"
5c950d82c445fa28d02a8da4,0e0ff351-22e8-43f4-b9c6-d3a7f0ea3d8a,"Lardon nature, cru"
6405bf20af4af6d531d50a61,2df8075f-2134-4c88-b281-13e06fc9f0a6,"Lardon fumé, cru"
5d1326aff67e68000e7c0244,,Pas de correspondance
5af2be0fae08b5194415a182,95f91355-9e59-48f6-a8cd-a8fe38f5c0e4,"Lentille, sèche"
6405bf6db0da194777986270,95f91355-9e59-48f6-a8cd-a8fe38f5c0e4,"Lentille, sèche"
5af2be40ae08b5194415a22d,bbb710b7-419f-4314-b055-3fe6d271eeea,"Lentille corail, sèche"
646ff6d60c1e02e39244a39d,bbb710b7-419f-4314-b055-3fe6d271eeea,"Lentille corail, sèche"
